"FEEDBACK_ID","MERCHANT_ID","FEEDBACK_DATE","RATING","FEEDBACK_THEME","FEEDBACK_TEXT"
"FB-000839",767689,"2025-06-23",1,"settlement_delay","We've noticed that settlements landing after 2pm effectively mean we cannot access funds until the following business day due to our bank's processing times. This compounds any existing delays and has impacted our ability to pay €2,600 in supplier invoices on schedule."
"FB-000840",15604,"2025-06-15",1,"settlement_delay","The settlement delay of 36 hours for our weekend transactions totaling €4,100 created unnecessary pressure on our working capital. As a small business, we cannot afford to have thousands of euros tied up beyond the expected settlement window."
"FB-000841",80376,"2025-09-27",1,"settlement_delay","Our bookshop relies on predictable cash flow, but when €1,400 from Tuesday's card sales arrived on Friday instead of Thursday, it disrupted our payment schedule. We need more transparent communication about what affects settlement timing."
"FB-000842",1868680,"2025-08-26",2,"settlement_delay","We processed 89 card transactions over the weekend amounting to €6,750, but settlement was delayed until Thursday morning. This two-day delay beyond our expectations forced us to defer a planned equipment purchase and affected our operational planning."
"FB-000843",371100,"2025-07-07",1,"settlement_delay","The inconsistency in settlement timing, particularly around public holidays, has become a significant operational challenge. Last month a delay in receiving €3,800 meant we had insufficient funds to cover our utility payments on the due date."
"FB-000844",854624,"2025-08-10",2,"settlement_delay","Our clothing store experienced a settlement delay that left €2,900 inaccessible for an additional 48 hours. While we eventually received the funds, the timing uncertainty makes it extremely difficult to manage our obligations to suppliers and landlords effectively."
"FB-000845",12507,"2025-08-01",1,"settlement_delay","We've had to adjust our entire cash management approach due to unpredictable settlement timing, maintaining larger reserves than necessary. When €5,200 from Friday's transactions didn't arrive until Tuesday, it confirmed that we can no longer rely on the stated settlement schedules for planning purposes."
"FB-000846",194905,"2025-08-26",2,"settlement_delay","I contacted you last Tuesday about late settlements and it's happened again this morning. €2,847 was supposed to arrive yesterday but still nothing in our account and we have suppliers to pay today."
"FB-000847",330621,"2025-08-17",1,"settlement_delay","This is the third time in two weeks that our payout has been delayed. I raised ticket reference ending in 4729 on the 15th and was told it was resolved but Friday's batch of €1,205 still hasn't landed and it's now Monday afternoon."
"FB-000848",7270,"2025-06-06",2,"settlement_delay","Following up on my previous complaint from last month - our settlement is late again. We processed €4,100 worth of Mastercard transactions on Wednesday and expected funds Thursday morning but they only appeared Friday at 3pm. This keeps happening and it's killing our cash flow."
"FB-000849",46340,"2025-09-27",1,"settlement_delay","I'm getting really frustrated now. After our call two weeks ago about delayed payouts, the same issue has occurred again. €890 from Saturday's trading should have been in our account this morning but there's nothing there."
"FB-000850",49612,"2025-08-03",1,"settlement_delay","Second time this has happened since I last contacted support. Our Friday settlement of €3,200 didn't arrive until Tuesday and now this week's Thursday batch is also missing. We can't plan our finances like this."
"FB-000851",10602,"2025-07-19",1,"support_responsiveness","Called support Tuesday morning about €847 transaction stuck in pending. Waited 18 minutes, got transferred twice, finally someone in technical team sorted it in 5 minutes."
"FB-000852",4049,"2025-07-13",5,"support_responsiveness","Hold time was acceptable, maybe 8 minutes. Agent didn't understand the batch settlement issue with our Clover Flex terminal. Had to call back next day and got someone more experienced who fixed it immediately."
"FB-000853",1087605,"2025-06-15",2,"support_responsiveness","Rang about Mastercard chargebacks on Friday afternoon. 23 minute wait. Person was polite but couldn't access our account details properly and said they'd call back Monday. Still waiting."
"FB-000854",1437544,"2025-09-24",1,"support_responsiveness","Quick call Wednesday 10am regarding missing €1,240 from yesterday's settlement. No hold time, agent knew exactly what to do, funds appeared within 2 hours."
"FB-000855",1734395,"2025-07-28",2,"support_responsiveness","Terrible experience. Waited 31 minutes, explained the Visa authorization problem three times to three different people. Issue still not resolved after 40 minute call."
"FB-000856",96661,"2025-09-09",2,"support_responsiveness","Called about our monthly fees being incorrect - charged €89 instead of agreed €67. Short wait, transferred once to billing, sorted within the call."
"FB-000857",5827,"2025-07-07",2,"support_responsiveness","Support was closed when I called at 6:15pm about a terminal error blocking €340 transaction. Had to wait until morning. Would prefer extended hours."
"FB-000858",458975,"2025-07-03",5,"support_responsiveness","Agent walked me through the refund process for €156.80 very clearly. No transfers, no waiting, professional service. Took 12 minutes total."
"FB-000859",1214345,"2025-09-26",3,"support_responsiveness","On hold 27 minutes Thursday lunchtime. Asked about our new Clover Station Duo setup. First agent transferred me, second agent didn't know the answer, promised email follow-up that never came."
"FB-000860",884724,"2025-08-11",2,"support_responsiveness","Called Monday about 15 failed Maestro transactions over the weekend. Wait was about 10 minutes. Technical team identified network issue on their end and apologized. Appreciated the honesty."
"FB-000861",1718,"2025-09-27",5,"support_responsiveness","Needed help reconciling Saturday's batch - €2,340 discrepancy. Agent found the problem quickly but had to escalate to finance team. Took 3 days to fully resolve."
"FB-000862",103337,"2025-09-01",3,"support_responsiveness","Very short hold time early Tuesday. Asked about contactless limit changes. Agent gave clear answer in under 5 minutes."
"FB-000863",804101,"2025-09-04",5,"support_responsiveness","Waited 19 minutes to report our terminal completely offline. Got transferred to technical support who ran diagnostics remotely. Back online in 30 minutes."
"FB-000864",111,"2025-08-06",2,"support_responsiveness","Called about duplicate charge of €67.50 showing in portal. Agent couldn't see it on their system, told me to call back if customer complains. Not helpful."
"FB-000865",163190,"2025-08-26",3,"support_responsiveness","Friday afternoon call about our statement having wrong transaction count - showed 847 but we processed 891. Long hold, agent submitted ticket, resolved by Tuesday."
"FB-000866",2177,"2025-09-15",4,"support_responsiveness","Support agent was excellent. Explained why our settlement was delayed due to bank holiday in Germany. Waited maybe 6 minutes to get through."
"FB-000867",233,"2025-07-17",3,"support_responsiveness","Called Wednesday about our PAX A920 showing error code E508. First person didn't know, transferred to technical. Second person talked me through fix in 10 minutes. Works fine now."
"FB-000868",285954,"2025-06-13",2,"support_responsiveness","Absolutely useless. On hold 35 minutes, explained our €3,200 missing settlement, got transferred, explained again, told someone would investigate. Two days later still no update."
